author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
1121821701346557952,2022-04-03 23:44:45+00:00, ,1510765275704176652,en,1,0,1,0,Twitter for Android,"@autismberkshire our nhs ccg don't understand your card.

Autistic is like cancerous.

I have or suffer from Autism is Less intrusive you don't even offer EHCP style documents for healthcare.

you should try harder and @Autism alert cards cost too much to repair.",Diagnosis
956172758647496704,2022-04-03 23:43:06+00:00, ,1510764863747989511,en,1,0,0,0,Twitter for iPhone,autism isnt a disease you dumb bitch https://t.co/GrRdILTRzz,Diagnosis
1151008083386220544,2022-04-03 23:42:59+00:00, ,1510764834585038849,en,1,0,1,0,Twitter for Android,like that's not what it MEANS lfa is a label for autistic people who have a comorbid intellectual disability and will need assistance with daily living probably for the rest of their lives and I am sorry but as a person who is low support/high functioning there is a difference,Diagnosis
2740093706,2022-04-03 23:42:51+00:00, ,1510764799994613762,en,8,0,0,2,Twitter for iPhone,"another major roadblock on autistic self-advocacy are the vast amount of PoC (allistic and autistic) who defer to white autistic people as the arbiters of who is and isn’t autistic

if it doesn’t come from white autistic and allistic people, it’s sacrilege apparently",Diagnosis
1151008083386220544,2022-04-03 23:40:53+00:00, ,1510764303036690439,en,1,0,1,0,Twitter for Android,"I don't care for the functioning labels debate because I think pretending that my autism is the exact same thing as that of someone who does need more care than me is stupid and self centered and especially when we just move the goalposts to ""support needs"" it's just semantics",Diagnosis
1437813472532652033,2022-04-03 23:40:32+00:00, ,1510764217300918276,en,0,0,0,0,Twitter for Android,"this is not autism acceptance, this is ableism. austism is not contagious, it's something children are BORN with and autistic ppl don't need to be cured https://t.co/R9wDe8lX15",Diagnosis
1326906826349301769,2022-04-03 23:39:29+00:00, ,1510763952229208065,en,2,0,1,1,Twitter for iPhone,I’m so sorry your daughter who has a mother that views her autism as a disease that needs to be cured. Also don’t be petty and use the fucking hashtag. I hope you learn to view your daughter’s autism as a part of her https://t.co/gaC3hGgoG6,Diagnosis
1414376505233215489,2022-04-03 23:39:11+00:00, ,1510763877247586304,en,7,0,1,0,Twitter for Android,"Idk who needs to hear this but adhd/autism are not real . basically just have to go outside, walk around &amp; youll be normal",Diagnosis
2608741458,2022-04-03 23:35:11+00:00, ,1510762870144962563,en,0,0,0,0,Twitter for iPhone,@BNODesk Did he become super-autistic?,Diagnosis
1479785631530115072,2022-04-03 23:35:07+00:00, ,1510762855146041351,en,0,0,0,0,dlvr.it,"My son's recent autism diagnosis was no surprise. He can name every US president and count to 120, all before the age of 4. https://t.co/Jy1rpSrbIz",Diagnosis
1423067614167932929,2022-04-03 23:34:14+00:00, ,1510762630725746693,en,60,0,1,2,Twitter for iPhone,Because autism isn’t a disease nor a virus https://t.co/FGqptarGne,Diagnosis
1023008978224259073,2022-04-03 23:30:51+00:00, ,1510761781504970754,en,20,0,2,7,Twitter for iPhone,"Bro you gotta be a sick human being to think that Autism is a disease. It’s a disability that you are born with, just like other people are born with other disabilities. So what, do these people with other disabilities also need a vaccine? Are we suppose to “cure” all of them? https://t.co/4qxxlGQ7M0",Diagnosis
191167764,2022-04-03 23:29:17+00:00, ,1510761384778240002,en,68,0,2,7,Twitter for iPhone,"@PierrePoilievre You should be learning why so many kids on the autism spectrum are wildly over-represented in gender clinics, and are having their bodies damaged by unethical doctors who simply affirm delusions and try to change the sex of children.",Diagnosis
1100587302110277633,2022-04-03 23:28:45+00:00, ,1510761251164631040,en,24,0,0,1,Twitter for Android,"You know autism is most likely caused due to genetics, meaning there's a high chance your daughter got autism from you... https://t.co/VNf1GeDGCE",Diagnosis
467990325,2022-04-03 23:25:47+00:00, ,1510760503055847425,en,14,0,0,0,Twitter Web App,@afivegantenna @jenny2x4 You can't be autistic without consenting to it. 🤔 https://t.co/yWP75HkGfY,Diagnosis
61637834,2022-04-03 23:25:01+00:00, ,1510760309551738889,en,7,0,0,0,Twitter for Android,"If you are not willing to ACCEPT AND LOVE #ActuallyAutistic people in our ENTIRELY, then just LEAVE US THE HELL ALONE AND STOP TRYING TO SPEAK FOR US BECAUSE YOUR NEVER ACTUALLY SPEAKING FOR US.

Autistic people arn't a disease to be cured. We are people who are owed love.",Diagnosis
1170883202631839744,2022-04-03 23:24:55+00:00, ,1510760288399863813,en,7,0,0,0,Twitter Web App,@BGI_Genomics Autism is NOT a disease. I don't know why someone is saying a lie like this but then again why I'm surprised. Some people seem to lie about autism and other disabilities to cause unnecessary fear. Autism and other disabilities/ differences are NOTHING to be scared of.,Diagnosis
61637834,2022-04-03 23:24:47+00:00, ,1510760254417555466,en,6,0,1,0,Twitter for Android,"... ABOUT YOU. It has never been about you. It never should BE about you.

Functioning labels are BULLSHIT that ignore the literal fact that all Autistic people fluctuate and sometimes we even ""High Functioning"" individuals face periods of time where just doing simple tasks...",Diagnosis
474579652,2022-04-03 23:23:23+00:00, ,1510759902058192903,en,0,0,0,0,Twitter for iPhone,@JoGaylor @gwpurnell @jk_rowling @M_Bizquits Yes. Not enough discussion allowed. With the girls autism is over represented. They are very receptive to social media grooming. I suspect it’s similar to anorexia as well. And many just there for the trend.,Diagnosis
3433463559,2022-04-03 23:23:15+00:00, ,1510759865198669825,en,2,0,0,0,Twitter for Android,"Covid kills people
Autism is just an obstacle that every autistic person has to go through https://t.co/Bav06wcVpf",Diagnosis
1028812967301791744,2022-04-04 23:59:17+00:00, ,1511131323120955394,en,2,0,1,0,Twitter Web App,"After looking at the quote-tweets, I'm shocked but unsurprised at/with the levels of idiocy, with folks replying with ""aUtIsM iSn'T a DiSeAsE""/""aBlEiSt BiGoTrY"". As someone with personal experience in this area, I find the replies more offensive than the original reply. https://t.co/mITpu55lMa",Diagnosis
977757524521779201,2022-04-04 23:56:20+00:00, ,1511130579810537474,en,9,0,1,1,Twitter for iPhone,"bitches will be like ""autism and adhd are almost the same thing"" ""adhd is just autism lite"" u have clearly never seen my and jamison's roommate dynamic.",Diagnosis
1385800439413760002,2022-04-04 23:54:33+00:00, ,1511130132467093509,en,1,0,1,0,Twitter for Android,"@WheelerPupper @Ahamkaracancel No matter what ""level"" or ""functionality"" or ""severity"" of autism, we all have traits in common. 

We all just want to be understood. 

We just wanna live and be happy. Feel loved. 

And you can't spread love by telling others of a group to sit down and shut up.",Diagnosis
499703118,2022-04-04 23:51:38+00:00, ,1511129399457853443,en,1,0,0,0,Twitter Web App,"@abcconvos @RadioNational @Hannahgadsby All good, but with respect, the ‘high functioning’ label is offensive to many autistic people.",Diagnosis
1375883715776294914,2022-04-04 23:50:02+00:00, ,1511128995609423876,en,6,0,1,0,Twitter Web App,"@albertanbeech @shibby3235 That's disgusting,  wow. God has a plan for him. Evil never wins

The shortage of Doctors is no mistake,  the hallway Healthcare is no mistake,  the opioid crisis is no mistake,  autism rising is no mistake...it goes on and on",Diagnosis
1392623210101764103,2022-04-04 23:49:16+00:00, ,1511128802516209670,en,3,0,0,0,Twitter for iPhone,"@fxirchldxvv @horrorisND @SPIT_lT0UT also i wouldnt consider autism a disorder, its just how our brains are wired",Diagnosis
1303482722468294656,2022-04-04 23:47:59+00:00, ,1511128480448086016,en,1,0,1,0,Twitter for iPhone,@LA_Knight89 I both love and hate this mom. Having a disabled child is hard and I can relate to her anger. It’s taken me a long time to come around and accept that many autistic people don’t see it as a disability. I hope she has a learning experience to help her grow.,Diagnosis
1450908939952947200,2022-04-04 23:47:11+00:00, ,1511128277137588225,en,0,0,0,0,Twitter for iPhone,@AutisticPriest Acceptance (I’m neurodivergent but not autistic.),Diagnosis
1036256894,2022-04-04 23:46:40+00:00, ,1511128148175294473,en,0,0,0,0,Twitter for iPhone,thinking of all the autistic people I met over the years and wondering if they fucking knew I was autistic before I did lmfao,Diagnosis
1385800439413760002,2022-04-04 23:45:35+00:00, ,1511127875008745479,en,3,0,1,0,Twitter for Android,"@Ahamkaracancel It's literally peak fucking ableism. The definition of. 

So no, not gonna sit the fuck down, and shut the fuck up, because maybe, just fucking maybe, those who are considered ""more functional"" have more of a unique insight and empathy into, gasp, being autistic.",Diagnosis
1392623210101764103,2022-04-04 23:43:44+00:00, ,1511127408761614338,en,4,0,1,0,Twitter for iPhone,@fxirchldxvv @horrorisND @SPIT_lT0UT it doesnt have to make sense though ... u dont need proof for a character to be autistic 😭,Diagnosis
961202178,2022-04-04 23:41:36+00:00, ,1511126872494641167,en,1,0,0,0,Twitter Web App,"I tell you what a pandemic is. its #Autism why isnt anyone questioning this, Look at the rise in cases, why? most parents get little to no help, raising an Autistic child is lifelong &amp; the cases just keep increasing. https://t.co/Po6ux2N7W1",Diagnosis
1469057102261981194,2022-04-04 23:40:30+00:00, ,1511126594810781704,en,9,0,0,2,Twitter for iPhone,@mattparlmer White pill is that the rates of autism are rapidly increasing we are about to flourish as a species,Diagnosis
1385800439413760002,2022-04-04 23:39:59+00:00, ,1511126464586043398,en,4,0,1,0,Twitter for Android,"@Ahamkaracancel Its such a stupid thing to say. Like, of course we're still qualified to try to push for awareness, because any autistic person knows the vast amount of different needs someone has, and how different they can be!",Diagnosis
1198721737254408193,2022-04-04 23:36:38+00:00, ,1511125622210318339,en,1,0,2,0,Twitter Web App,"@nxphe_ I'm allistic, (though probably not) &amp; I can't help feeling that the High Vs Low functioning thing has totally been prescribed by people that aren't even autistic 

that seems really wrong &amp; no wonder is super fucking stressful",Diagnosis
1192549842830200832,2022-04-04 23:36:28+00:00, ,1511125580758016011,en,2,0,0,0,TweetDeck,"That entire timeline is just wall-to-wall insanity.

Talking about how ""toxins"" cause autism, hiding behind her kid as a shield whenever getting attacked for her obvious bullshit, straight-up evil people.

Happy Autism Acceptance Month.

Shit only gets worse, never better.",Diagnosis
1497378005290819596,2022-04-04 23:36:27+00:00, ,1511125576144326659,en,0,0,1,0,Twitter Web App,@Marvin_humanoid @samgosling92 @aclientfirst Am I wrong @Marvin_Humanoid? Is autism in the DSM-V or is it not?,Diagnosis
19571621,2022-04-04 23:36:14+00:00, ,1511125523547656195,en,10,0,0,2,Twitter Web App,"U.S. #AutismAcceptance  Month, previously named #AutismAwarenessMonth, in April aims to celebrate and promote acceptance for the condition that occurs in one in every 54 children as of 2020 in the United States 🇺🇸 #AutismAcceptanceMonth #AutismAcceptanceWeek #edutwitter #autism https://t.co/oOZm8ZxYyx",Diagnosis
437040016,2022-04-04 23:33:37+00:00, ,1511124862781206530,en,3,0,0,0,Twitter for iPhone,"@the_nerd_skull Yep!  Which is wild, because in the DSM-IV and V, “you have been diagnosed with autism” is a reason NOT to diagnose someone with ADHD—and it was the specific reason I was given for NOT getting an ADHD diagnosis when I was diagnosed with autism in 2013",Diagnosis
1418625427388698624,2022-04-04 23:30:10+00:00, ,1511123993494970374,en,0,0,1,0,Twitter for Android,"I didnt realize, until everyone on here started calling themselves autistic and why, and then i took that test, that i probably was too, especially with my anger issues thrown in. But my cuz and frenz sis will nvr be able to live on their own, i would never say im autistic irl",Diagnosis
